id,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,quality
3501600185,7,1270,0,1953,0,98117,47.693,-122.361,1490,4800,good
1068000235,10,2020,960,1935,0,98199,47.6426,-122.409,2760,5499,good
7519000585,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,good
1562200380,8,1740,0,1965,0,98007,47.6232,-122.142,2180,8436,good
7523700305,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860,good
8807810050,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990,good
3699100130,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,good
2215901650,8,2140,0,1992,0,98038,47.3528,-122.057,1600,7182,good
1099900020,7,1520,1010,1992,0,98188,47.4683,-122.263,2400,7776,good
5128000010,6,960,0,1948,0,98058,47.4698,-122.166,1260,8236,good
3303980660,11,4130,0,2001,0,98059,47.5194,-122.151,3690,11227,good
1155640050,8,1710,0,1983,0,98155,47.7721,-122.293,1940,7724,good
8087800020,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,good
3293200190,11,4750,0,1988,0,98052,47.7149,-122.099,3300,31866,good
1862000010,11,3400,0,1988,0,98052,47.7168,-122.113,2880,9705,good
5711200170,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440,good
8690800130,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499,good
2768100545,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025,good
2596400050,7,1260,700,1963,0,98177,47.7641,-122.364,1850,8219,good
2641400290,8,1800,0,1995,0,98055,47.4346,-122.201,1800,6879,good
3210600010,7,1240,700,1964,0,98004,47.6004,-122.195,2340,9310,good
8691370290,9,2820,0,2001,0,98075,47.6,-121.977,2820,7398,good
1790000080,8,1920,900,1966,0,98023,47.3186,-122.364,2320,13850,good
7116000425,5,720,0,1915,0,98002,47.303,-122.217,940,6180,good
8143100500,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680,good
3735900545,7,1560,0,1923,1982,98115,47.6892,-122.319,1900,4080,good
1443500305,6,1060,500,1913,0,98118,47.5335,-122.272,1300,6232,good
3649100103,7,1210,700,1956,0,98028,47.7396,-122.247,2210,8778,good
6746700605,7,1570,0,1908,0,98105,47.6677,-122.316,1610,3000,good
7999950020,8,2038,0,2011,0,98092,47.3296,-122.18,2634,6824,good
9211500010,7,1220,500,1978,0,98023,47.2979,-122.377,1690,7215,good
1324300290,7,1670,0,1925,0,98107,47.6551,-122.36,1370,5000,good
8691310380,9,2830,0,1998,0,98075,47.5903,-121.986,3490,10240,good
4037400430,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496,good
254000545,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280,good
7214780020,9,2360,0,1989,0,98077,47.774,-122.077,2750,40334,good
114100314,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775,good
3629930170,9,2700,0,2004,0,98029,47.5521,-121.995,2260,4459,good
2946002140,7,1240,540,1960,0,98198,47.419,-122.322,1860,9775,good
1432400525,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,good
7011201470,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,good
7697800170,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658,good
8682291630,8,1930,0,2006,0,98053,47.7191,-122.022,1640,4533,good
1775800420,8,1330,630,1976,0,98072,47.7434,-122.095,1540,15000,good
2215901310,8,1920,0,1992,0,98038,47.3526,-122.055,1860,7364,good
1440500020,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680,good
6632900574,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,good
6632900574,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,good
7933510080,8,2360,0,1981,0,98024,47.5595,-121.867,2660,91476,good
1926069063,7,1790,0,1974,0,98077,47.732,-122.077,3270,39586,good
973600020,8,1370,760,1976,0,98155,47.7462,-122.29,2820,8801,good
9558010190,8,2030,0,2003,0,98058,47.4511,-122.119,2030,4539,good
267010020,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,good
8097000170,8,2260,0,1990,0,98092,47.3203,-122.184,2390,8040,good
9136100420,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,good
8929000280,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662,good
7883603190,7,1320,0,1913,0,98108,47.5288,-122.325,1010,5700,good
203600470,9,2690,0,1998,0,98014,47.6612,-121.955,2840,36555,good
8643200020,7,1710,1100,1958,0,98198,47.395,-122.311,1860,14900,good
322069153,8,2280,0,1994,0,98038,47.4213,-122.033,2380,178160,good
2473450430,8,2540,330,1979,0,98058,47.4522,-122.123,2590,7533,good
7574910780,10,3030,0,1992,0,98077,47.743,-122.036,3360,34983,good
3629980780,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,good
3332000091,6,1190,0,1929,0,98118,47.5513,-122.272,1360,4635,good
3395041236,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,good
2310030500,8,1180,400,1993,0,98038,47.3538,-122.047,1620,6397,good
8665050080,8,1730,0,1996,0,98029,47.5683,-122.005,1730,4408,good
4037000840,7,1910,0,1957,0,98008,47.6037,-122.119,2040,8700,good
2856101845,6,940,60,1906,0,98117,47.6787,-122.391,1900,5100,good
8078550250,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,good
1837000010,7,970,450,1947,0,98125,47.7164,-122.306,1340,8160,good
8691390280,9,3080,0,2003,0,98075,47.5992,-121.972,2980,5509,good
2372800050,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126,good
6600250050,8,2160,0,1983,0,98028,47.7438,-122.246,2840,10535,good
7215900020,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486,good
6450304600,7,1100,840,1979,0,98133,47.7313,-122.343,1580,5100,good
2541100050,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964,good
1853200080,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469,good
3058600050,6,920,0,1900,0,98108,47.5441,-122.304,1640,5476,good
3148750050,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,good
8651400680,6,920,0,1969,0,98042,47.3603,-122.085,920,5200,good
4359100050,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625,good
5379806185,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662,good
1737300130,8,3210,400,1970,0,98011,47.7692,-122.219,2210,8577,good
2781200010,9,3010,0,2005,0,98038,47.3542,-122.027,3010,5762,good
269000221,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,good
6421100502,7,1870,1420,2004,0,98052,47.6708,-122.14,1970,11470,good
4136900190,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820,good
8731980680,8,1320,600,1978,0,98023,47.3213,-122.378,2040,8000,good
2095800250,8,2120,0,1988,0,98011,47.75,-122.183,2000,4553,good
3629920630,9,2170,0,2003,0,98029,47.5453,-121.996,2170,5000,good
6817800840,7,900,430,1984,0,98074,47.6359,-122.033,1610,12043,good
7520000440,6,800,780,1942,0,98146,47.4963,-122.35,1580,7114,good
587550470,10,2210,1370,1989,0,98023,47.3244,-122.379,3990,14674,good
6851700381,9,1850,730,1905,0,98102,47.6245,-122.316,2590,4100,good
4077800029,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,good
7202350480,7,2120,0,2004,0,98053,47.681,-122.032,1690,2650,good
1021079099,8,1410,580,1987,0,98010,47.3259,-121.896,1660,93393,good
6075000050,7,1310,0,1967,0,98011,47.7559,-122.226,2280,9618,good
5467910020,10,2670,0,1988,0,98042,47.3683,-122.153,1960,13130,good
322069109,7,1010,900,1972,0,98038,47.4206,-122.023,2050,108900,good
8658300480,6,1530,0,1976,0,98014,47.6492,-121.908,1520,8500,good
9187200285,9,2780,140,1908,0,98122,47.6024,-122.295,2020,5000,good
3670500605,7,1010,0,1955,0,98155,47.735,-122.309,1110,8108,good
2141330050,9,1630,820,1987,0,98006,47.5564,-122.13,3150,15500,good
3820350020,7,1820,0,1999,0,98019,47.735,-121.985,1820,3899,good
3291800780,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025,good
2423069120,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,good
6918100170,8,1570,680,1986,0,98198,47.3703,-122.314,1550,7508,good
7169200221,8,1450,0,2000,0,98115,47.6765,-122.302,1450,1429,good
3579000440,8,2280,0,1987,0,98028,47.7471,-122.247,2180,8632,good
8860500130,8,2100,620,1999,0,98055,47.4612,-122.215,2280,5942,good
1441800010,8,1460,790,1976,0,98034,47.7229,-122.202,1930,9000,good
7129300595,7,940,150,1940,0,98118,47.5118,-122.259,1840,6090,good
4322300010,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703,good
7229800066,7,2780,0,1985,0,98059,47.477,-122.116,1650,25542,good
3625059071,8,1550,740,1960,0,98008,47.616,-122.103,2790,20076,good
9517200480,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141,good
240000269,10,4060,0,2007,0,98188,47.4241,-122.29,1830,9768,good
9835800840,8,1470,0,1967,0,98032,47.3742,-122.289,1640,7000,good
8058500005,6,920,700,1926,0,98125,47.7069,-122.299,1540,7245,good
2568200170,9,3220,0,2006,0,98052,47.7076,-122.101,3100,5934,good
9545250010,9,3270,0,1993,0,98027,47.5373,-122.051,3120,8784,good
4140090420,8,1730,430,1971,0,98028,47.7664,-122.262,2910,9570,good
3334000050,7,1010,140,1922,0,98118,47.5567,-122.273,1150,6561,good
5101404144,8,1540,700,1962,0,98115,47.6965,-122.308,1960,7250,good
7338001190,6,1280,0,1983,0,98002,47.3343,-122.217,1070,4491,good
1865810290,6,840,0,1970,2014,98042,47.3743,-122.116,1010,6600,good
2785000290,8,1680,0,1959,0,98005,47.6098,-122.169,2250,10400,good
7955040080,7,1550,780,1972,0,98052,47.6651,-122.144,1750,8419,good
5480900010,10,3030,0,1998,0,98053,47.6569,-122.02,2780,40669,good
6362900080,7,2880,0,1980,0,98144,47.5959,-122.3,1470,1815,good
4078300050,7,2010,900,1939,0,98125,47.7071,-122.276,2400,7530,good
3528000545,10,3090,0,1988,0,98053,47.6674,-122.046,3200,65775,good
710300010,8,2720,0,1985,0,98072,47.7181,-122.089,2580,37721,good
3764800630,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100,good
6383000825,8,1360,430,1959,0,98117,47.691,-122.387,1790,7494,good
9465900500,9,2830,0,1989,0,98072,47.7462,-122.172,2710,6954,good
2568200290,9,3150,0,2005,0,98052,47.7082,-122.101,3150,6595,good
3885808005,9,2910,1020,2014,0,98033,47.6802,-122.208,2040,5115,good
3723800086,8,1420,1420,1961,0,98118,47.5518,-122.266,2250,8346,good
6840701150,7,1640,840,1919,0,98122,47.6046,-122.3,1940,4400,good
7301300050,7,1330,600,1961,0,98155,47.7481,-122.327,1940,6180,good
6381500635,6,720,540,1944,0,98125,47.731,-122.303,1300,6826,good
3980300020,6,670,0,1968,0,98024,47.5329,-121.89,1880,20270,good
1923000050,10,2540,1390,1974,0,98040,47.5631,-122.213,3600,15909,good
7215720250,10,3160,0,1999,0,98075,47.5996,-122.021,3350,14213,good
3123049230,8,1770,0,1962,0,98166,47.4355,-122.338,2310,14810,good
8163000020,8,2240,0,1963,0,98027,47.5171,-122.029,1990,18265,good
7893808220,7,990,0,1960,0,98198,47.4151,-122.334,1420,8790,good
538000440,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698,good
7883603390,7,1560,0,1994,0,98108,47.5292,-122.323,1250,6000,good
7645900235,8,1760,880,1922,0,98126,47.5771,-122.38,1960,3680,good
9232900050,6,1440,680,1924,0,98103,47.6974,-122.356,1590,6350,good
7305300500,6,1200,0,1948,0,98155,47.7548,-122.327,1100,8408,good
6065300840,10,2870,2170,1976,0,98006,47.5701,-122.188,4050,18647,good
7227500020,5,1260,200,1942,0,98056,47.4958,-122.191,1150,5926,good
7237501190,13,4890,0,2004,0,98059,47.5303,-122.131,5790,13539,good
422000010,7,1580,0,1954,0,98056,47.4964,-122.168,1180,5940,good
826069127,8,1330,770,1977,0,98077,47.7511,-122.072,2100,43560,good
9413600420,8,2060,0,1966,0,98033,47.6534,-122.195,2030,9000,good
9151600541,8,1690,0,1928,0,98116,47.5841,-122.383,2140,7200,good
3423059153,8,1920,1450,1977,0,98058,47.4319,-122.148,2440,43705,good
3630120190,9,2330,0,2006,0,98029,47.5542,-122.001,2330,3740,good
2787320430,7,1080,740,1980,0,98031,47.4104,-122.172,1810,8050,good
1672000170,8,1890,0,1968,0,98006,47.5697,-122.163,2720,11144,good
2050000020,10,3820,0,1994,0,98072,47.7337,-122.121,3140,54014,good
3221079069,9,2770,0,1991,0,98022,47.2568,-121.952,1830,74923,good
7501000080,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351,good
3500100078,7,1170,0,1962,0,98155,47.7368,-122.298,1610,8183,good
9493200010,7,1270,0,1955,0,98011,47.7604,-122.198,1390,8400,good
3905081350,8,1950,0,1992,0,98029,47.5698,-121.999,2040,5441,good
6061000010,7,1330,900,1977,0,98092,47.2576,-122.099,2230,40770,good
7635801350,7,2220,0,1922,0,98166,47.4693,-122.364,2010,12360,good
7806210380,7,1170,890,1977,0,98002,47.2924,-122.197,1890,8736,good
7577700440,7,1100,0,1917,0,98116,47.5686,-122.385,1200,5175,good
3876810190,7,900,240,1970,0,98072,47.742,-122.173,1300,7991,good
1224059049,9,1320,660,1952,0,98008,47.5867,-122.111,2450,10890,good
3348401319,7,1300,1180,2004,0,98178,47.4964,-122.263,2290,9900,good
5589300585,7,1050,0,1951,0,98155,47.7533,-122.307,1440,9071,good
3293700221,6,1260,0,1947,0,98133,47.7476,-122.35,1990,7861,good
2013300050,6,880,800,1948,0,98198,47.3924,-122.308,2150,11588,good
408100050,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900,good
4178300080,9,2030,420,1980,0,98007,47.6197,-122.15,2730,13685,good
2310040020,8,2260,0,1999,0,98038,47.352,-122.038,2180,6910,good
8698100170,5,1060,0,1908,0,98002,47.3066,-122.223,940,6000,good
1330910280,10,3720,0,1984,0,98053,47.655,-122.029,2830,88256,good
9413600670,7,1610,0,1962,0,98033,47.6527,-122.195,2010,8670,good
3825500020,8,2670,680,1990,0,98011,47.7498,-122.181,2730,5962,good
2500600289,7,790,0,1951,0,98198,47.4007,-122.294,1560,7794,good
4385701440,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000,good
8645501330,7,1420,0,1963,0,98058,47.4651,-122.184,1720,7700,good
2323069073,8,1570,480,1977,0,98027,47.47,-122,2700,46769,good
2475200080,7,1250,0,1987,0,98055,47.4725,-122.187,1640,4791,good
9533600185,7,1700,0,1953,0,98004,47.6276,-122.205,2100,10443,good
4139440460,10,2660,0,1994,0,98006,47.5529,-122.12,2920,10697,good
1443500725,6,1350,0,1914,0,98118,47.5345,-122.274,1380,7470,good
984000780,7,1110,700,1967,0,98058,47.4307,-122.17,1810,8750,good
7575610170,8,1730,480,1988,0,98003,47.3541,-122.303,1750,7542,good
2025800080,7,1420,700,1973,0,98092,47.2906,-122.055,1780,42000,good
1425059180,8,1540,930,1988,0,98052,47.6569,-122.123,2850,11250,good
1310440280,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710,good
2264500425,7,880,880,1930,0,98103,47.65,-122.34,1330,4180,good
1721800470,6,1930,0,1941,1969,98146,47.5073,-122.337,1130,6120,good
2589300170,6,1680,0,1911,0,98118,47.5354,-122.273,1560,5765,good
2338800161,6,910,480,1946,0,98166,47.4646,-122.361,1610,7847,good
855700170,8,2240,0,1979,0,98034,47.728,-122.206,2240,6448,good
1431700250,7,1980,0,1962,0,98058,47.4604,-122.17,1730,7700,good
7942601410,8,1830,0,1903,0,98122,47.6051,-122.311,2120,5120,good
4151800420,6,980,0,1942,0,98033,47.6643,-122.203,1150,6054,good
5700003280,8,3550,0,1925,0,98144,47.5719,-122.284,3140,6234,good
1105000780,7,920,740,1918,0,98118,47.5391,-122.274,1530,5665,good
4046400440,8,2040,450,1976,0,98008,47.5931,-122.116,2120,10240,good
1089700010,9,2329,0,1995,0,98011,47.7366,-122.204,2660,10252,good
2600040130,8,1790,0,1984,0,98006,47.5541,-122.162,2060,9995,good
8121100715,8,1840,990,1915,0,98118,47.5694,-122.283,3420,6360,good
1771000440,7,1160,0,1968,0,98077,47.7429,-122.072,1160,10565,good
7875200005,7,1000,0,1955,0,98003,47.3217,-122.317,1190,9375,good
1822069109,8,1820,720,1976,0,98042,47.389,-122.088,1650,51836,good
9283800050,8,1440,310,1978,0,98010,47.3351,-122.044,1950,21075,good
238000244,8,2890,0,2000,0,98188,47.4326,-122.286,2120,8117,good
7972600430,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497,good
6204200470,8,2200,0,1986,0,98011,47.7355,-122.202,1970,7439,good
123039420,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100,good
1525059215,10,2530,880,1974,0,98005,47.65,-122.155,3140,43453,good
1787600094,7,1160,0,1953,0,98125,47.724,-122.323,1600,7875,good
2877101100,8,2100,0,1916,0,98117,47.6776,-122.36,1830,4200,good
9406550050,7,1490,0,1994,0,98038,47.3643,-122.041,1640,8514,good
826069016,7,3280,0,1979,0,98077,47.7509,-122.056,3210,73616,good
8732030080,8,1450,0,1978,0,98023,47.3093,-122.385,1860,8496,good
2231000020,7,1420,510,1961,0,98133,47.7715,-122.34,1600,8352,good
9407000840,7,1040,620,1978,0,98045,47.4448,-121.77,1240,10380,good
1775800290,7,1260,0,1968,0,98072,47.7412,-122.095,1320,12800,good
3821200050,6,1170,0,1980,0,98019,47.7346,-121.983,1590,10894,good
3224510080,9,2020,1330,1979,0,98006,47.56,-122.132,2870,12036,good
3626039415,7,1420,0,2004,0,98133,47.7027,-122.357,1420,2509,good
9262800294,7,1630,540,1978,0,98001,47.3087,-122.264,2049,15263,good
127100005,6,900,900,1950,0,98133,47.7744,-122.338,1770,8385,good
3905040170,8,2000,0,1990,0,98029,47.5719,-121.999,1950,5218,good
148000680,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,good
458000235,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080,good
1445200050,7,890,270,2006,0,98155,47.768,-122.315,1160,1086,good
7950300005,7,1700,0,1907,0,98118,47.5677,-122.281,2080,6000,good
2726049169,8,1580,0,1970,0,98125,47.706,-122.29,2080,7800,good
8944550050,8,2080,0,2010,0,98118,47.5412,-122.286,2110,3710,good
623049341,6,1030,0,1947,0,98146,47.5113,-122.347,1380,8100,good
7922900380,7,1020,750,1963,0,98008,47.5862,-122.118,2000,7875,good
2248000080,7,1120,420,1961,0,98011,47.7605,-122.217,1910,7950,good
9406540050,9,2650,0,2000,0,98038,47.3768,-122.028,2630,6381,good
5416100190,8,2690,0,1998,0,98022,47.1896,-122.014,2640,9240,good
7215720680,9,2210,0,1999,0,98075,47.5994,-122.017,2460,8069,good
4307330280,7,2390,0,2003,0,98056,47.4811,-122.182,2560,6346,good
1562000050,8,1480,1100,1964,0,98007,47.6208,-122.139,2140,8400,good
4307320280,7,2160,0,2003,0,98056,47.4799,-122.183,2160,5257,good
569000050,8,1430,800,1969,0,98052,47.6623,-122.152,1970,8402,good
5700000595,7,2000,0,1925,0,98144,47.5787,-122.293,2200,5000,good
8029200190,6,1280,0,1916,1983,98022,47.2094,-121.996,1260,7198,good
2896000680,8,1640,1170,1978,0,98052,47.6745,-122.144,2400,11240,good
9328500680,8,1680,0,1974,0,98008,47.641,-122.113,1910,7000,good
3295730050,8,2150,0,1995,0,98033,47.6952,-122.188,2150,7172,good
3629970130,9,2820,0,2004,0,98029,47.5527,-121.992,2910,5000,good
3574801310,7,1210,540,1987,0,98034,47.7305,-122.225,1930,8545,good
4083802195,7,1000,60,1914,0,98103,47.6626,-122.337,1310,4000,good
9238500480,7,2430,0,1967,0,98072,47.775,-122.139,2580,26950,good
9264910280,8,1590,1070,1986,0,98023,47.3078,-122.337,2250,7754,good
3630120380,9,1670,0,2007,0,98029,47.5545,-122.003,2330,3889,good
424069088,7,1380,0,1968,0,98075,47.5951,-122.036,1380,15426,good
2954400020,11,4160,0,1991,0,98053,47.669,-122.067,5330,36446,good
2154550020,8,1790,0,1992,0,98031,47.4102,-122.195,1790,6758,good
5420800010,7,1460,480,1989,0,98030,47.3491,-122.177,1750,7803,good
2459950010,7,1390,0,1996,0,98058,47.434,-122.154,1630,7340,good
4019301300,8,1200,1000,1961,0,98155,47.7584,-122.271,2600,15162,good
3179100480,8,1264,0,2003,0,98105,47.6694,-122.279,1264,2067,good
7942601155,7,1095,0,1901,0,98122,47.6058,-122.313,1310,5120,good
2493200235,6,750,100,1916,0,98136,47.5282,-122.384,1880,5500,good
6338000014,7,1170,590,1948,0,98105,47.6714,-122.28,1850,6600,good
1735800050,5,690,0,1917,0,98002,47.3109,-122.225,1330,5381,good
2783100050,7,1400,0,1961,0,98133,47.7569,-122.334,1820,7440,good
1604600095,7,1810,0,1998,0,98118,47.5622,-122.291,1670,3000,good
3080000005,7,950,360,1942,0,98144,47.5798,-122.306,1310,4000,good
2268000470,7,1400,0,1968,0,98003,47.2738,-122.301,1440,10425,good
807800190,7,1180,1170,1964,0,98030,47.3594,-122.175,1680,10400,good
1274500170,7,1150,0,1968,0,98042,47.3626,-122.111,1220,9576,good
8857600780,7,1710,0,1961,0,98032,47.3839,-122.288,1480,8025,good
5145000130,7,1130,530,1968,0,98034,47.7262,-122.222,1680,7637,good
3288200470,7,1950,0,1967,0,98034,47.7282,-122.186,2340,8800,good
1771000950,7,1780,0,1967,0,98077,47.7419,-122.073,1160,9750,good
3818400050,8,2450,0,2004,0,98028,47.7721,-122.235,2460,4895,good
537000130,7,1560,500,1927,1983,98003,47.3291,-122.304,2060,11880,good
5127000420,7,1540,0,1966,0,98059,47.4755,-122.157,1550,11473,good
8656300380,7,1650,0,1998,0,98014,47.6553,-121.912,1650,15144,good
6632300161,7,1160,0,1960,0,98125,47.7304,-122.308,1300,8317,good
622100130,7,1440,0,1985,0,98072,47.7648,-122.159,1780,15000,good
4028900048,8,1610,540,1966,0,98155,47.7591,-122.295,2150,15480,good
411100005,6,1060,0,1950,0,98155,47.7412,-122.327,1100,7200,good
6447300225,9,2620,0,1949,0,98039,47.6144,-122.228,3400,14400,good
5739600427,7,960,670,1955,0,98004,47.6023,-122.205,1880,9000,good
5412310080,7,1500,340,1985,0,98030,47.3764,-122.179,1430,8079,good
2726049071,5,820,0,1949,0,98125,47.7076,-122.284,1810,7200,good
2726049071,5,820,0,1949,0,98125,47.7076,-122.284,1810,7200,good
3764650050,8,2010,0,1998,0,98034,47.732,-122.197,2010,5779,good
3905030480,8,1990,0,1991,0,98029,47.5712,-121.995,2150,6459,good
2345700500,8,2990,0,2003,0,98003,47.2612,-122.294,2590,6512,good
8650300130,9,2540,0,1999,0,98034,47.7034,-122.236,3640,5129,good
2923049372,7,1140,500,1963,0,98148,47.4476,-122.332,2020,10500,good
5437200080,9,1490,1010,1979,0,98003,47.3381,-122.332,2830,9915,good
9808100185,11,4020,0,2001,0,98004,47.6462,-122.212,3930,13515,good
4337000285,6,1390,110,1943,0,98166,47.4809,-122.335,1310,8775,good
2891000010,7,1088,506,1975,0,98002,47.3262,-122.211,1536,6000,good
7224000545,7,2130,0,1930,0,98055,47.4871,-122.203,1070,4838,good
3243100080,7,1130,0,1961,0,98059,47.4852,-122.125,1390,8580,good
3925000020,7,1690,0,1997,0,98022,47.2132,-122.001,1850,9516,good
546000020,7,960,480,1946,0,98117,47.6901,-122.382,1400,4046,good
8651611060,10,3270,0,2001,0,98074,47.6346,-122.063,3270,6546,good
3024079063,9,2200,2150,2006,0,98027,47.5435,-121.966,2180,223027,good
3039000050,7,1020,590,1982,0,98033,47.7024,-122.198,1610,9000,good
1839900080,7,950,0,1968,0,98034,47.7193,-122.184,2270,8540,good
4024101434,6,1010,0,1948,0,98155,47.7601,-122.307,1590,7663,good
2824069142,7,1420,0,1980,0,98027,47.5356,-122.046,2330,3474,good
2618300080,7,1200,0,1965,0,98042,47.4225,-122.153,1380,10284,good
7785000010,7,1010,1010,1963,0,98040,47.5763,-122.219,1890,9233,good
4307330050,7,3390,0,2003,0,98056,47.4792,-122.181,2580,6900,good
2867100005,8,1460,240,1914,0,98119,47.6442,-122.369,1620,3230,good
3880900010,9,2760,650,1912,0,98119,47.6285,-122.361,3540,7100,good
5255710010,8,1630,400,1976,0,98011,47.7726,-122.197,2120,11200,good
3213200314,7,1560,1300,1946,0,98115,47.6723,-122.263,2290,5350,good
9834200950,7,870,820,1984,0,98144,47.572,-122.289,1320,4080,good
3806000005,5,760,0,1930,0,98055,47.4836,-122.214,1360,7810,good
6204400170,7,1210,570,1976,0,98011,47.7357,-122.197,1780,8085,good
2491200675,8,1550,0,1918,0,98126,47.5222,-122.379,1440,6387,good
98020480,10,4090,0,2005,0,98075,47.581,-121.971,3510,8762,good
8068000585,7,880,0,1955,0,98178,47.5071,-122.265,1240,7015,good
4345000170,7,880,440,1995,0,98030,47.365,-122.184,1490,8351,good
3101500010,6,950,0,1910,0,98144,47.5728,-122.312,1480,4000,good
3291800660,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904,good
3541600235,8,1220,680,1963,0,98166,47.4781,-122.357,1850,12630,good
2923039217,7,1392,0,1978,0,98070,47.4491,-122.453,1640,99316,good
7852010290,10,3340,0,1999,0,98065,47.535,-121.867,3160,7865,good
7695450010,9,1720,1030,1981,0,98198,47.3566,-122.32,2860,16344,good
3424069145,5,1400,0,1920,0,98027,47.5271,-122.036,1250,14375,good
3578400500,8,1280,940,1982,0,98074,47.6212,-122.043,2020,14098,good
4365200895,7,1210,0,1922,0,98126,47.5216,-122.374,1100,7740,good
4027700321,7,1290,1100,1959,0,98155,47.7759,-122.272,2270,9650,good
7923600250,7,1870,0,1960,0,98007,47.5951,-122.144,1870,7650,good
8122100290,7,810,130,1925,0,98126,47.5375,-122.374,940,5026,good
7224000980,5,860,260,1939,0,98055,47.4904,-122.203,1120,4838,good
9521100280,8,1250,0,2005,0,98103,47.6619,-122.352,1250,1188,good
7875400050,7,1060,0,1955,0,98003,47.3217,-122.318,1270,9375,good
6204420290,7,1600,810,1978,0,98011,47.7372,-122.2,2410,11514,good
1041440050,8,2844,0,2013,0,98092,47.3259,-122.167,2273,3900,good
1626069178,7,1330,870,1979,0,98077,47.7409,-122.052,2290,51400,good
3342101937,10,2830,630,2012,0,98056,47.5201,-122.204,1890,5400,good
9178601630,8,1580,0,1921,1995,98103,47.6541,-122.329,2170,4405,good
5273200080,7,920,600,1951,0,98115,47.6796,-122.279,1600,5400,good
7701930010,9,2260,0,1994,0,98058,47.448,-122.088,2750,22718,good
6820100010,7,1000,800,1923,0,98115,47.6833,-122.312,1690,3801,good
3066400130,10,2650,0,1987,0,98074,47.6304,-122.051,2650,11585,good
339600010,7,1000,0,1985,0,98052,47.6834,-122.097,1090,3479,good
3391900130,6,1150,1150,1962,0,98003,47.3282,-122.332,1230,8400,good
7283900010,6,1080,0,1916,0,98133,47.7637,-122.351,1410,7214,good
1113000430,7,902,0,1965,0,98198,47.363,-122.308,1510,7210,good
5101405276,7,730,0,1946,0,98115,47.6997,-122.305,1620,7528,good
7796100050,8,2600,0,1965,0,98033,47.6634,-122.172,2750,37318,good
2207200675,7,1570,0,1956,0,98007,47.6022,-122.134,1570,7300,good
3622910190,9,1970,906,1973,0,98040,47.5528,-122.229,3500,14454,good
9346930250,8,1780,510,1976,0,98006,47.5617,-122.13,2360,8864,good
3886000010,8,1470,0,2005,0,98033,47.6874,-122.165,1470,6511,good
6326000130,8,1970,650,1992,0,98146,47.4979,-122.371,1960,7680,good
686900010,8,1450,1230,1963,0,98004,47.6348,-122.196,2900,22180,good
